;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59058.440949	0.125	18.312	18.242	18.382	21.10267	V	m15_data/M15-3_20200728_103458_d211_Nickel_V_c.fit
59058.439861	0.04167	18.349	18.288	18.41	20.39103	V	m15_data/M15-3_20200728_103324_d210_Nickel_V_c.fit
59058.439248	0.01389	18.497	18.416	18.578	19.84196	V	m15_data/M15-3_20200728_103231_d209_Nickel_V_c.fit
59058.403495	0.125	18.328	18.268	18.388	21.09777	V	m15_data/M15-3_20200728_094102_d195_Nickel_V_c.fit
59058.369572	0.125	18.417	18.374	18.46	21.33054	V	m15_data/M15-3_20200728_085211_d179_Nickel_V_c.fit
59058.368438	0.04167	18.39	18.34	18.44	20.66667	V	m15_data/M15-3_20200728_085033_d178_Nickel_V_c.fit
59058.36772	0.01389	18.497	18.431	18.563	19.98488	V	m15_data/M15-3_20200728_084931_d177_Nickel_V_c.fit
59058.350093	0.125	18.44	18.396	18.484	21.232	V	m15_data/M15-3_20200728_082408_d167_Nickel_V_c.fit
59058.348912	0.04167	18.509	18.447	18.571	20.54425	V	m15_data/M15-3_20200728_082226_d166_Nickel_V_c.fit
59058.348218	0.01389	18.554	18.483	18.625	19.81756	V	m15_data/M15-3_20200728_082126_d165_Nickel_V_c.fit
59058.331053	0.125	18.277	18.212	18.342	20.95772	V	m15_data/M15-3_20200728_075643_d155_Nickel_V_c.fit
59058.329954	0.04167	18.428	18.377	18.479	20.38532	V	m15_data/M15-3_20200728_075508_d154_Nickel_V_c.fit
59058.329271	0.01389	18.245	18.156	18.334	19.37193	V	m15_data/M15-3_20200728_075409_d153_Nickel_V_c.fit
59051.335139	0.04167	18.288	18.223	18.353	20.32194	V	m15_data/M15-3_20200721_080236_d152_Nickel_V_c.fit
59043.364271	0.125	18.327	18.264	18.39	20.81349	V	m15_data/M15-3_20200713_084433_d188_Nickel_V_c.fit
59043.362928	0.04167	18.336	18.283	18.389	20.24039	V	m15_data/M15-3_20200713_084237_d187_Nickel_V_c.fit
59043.360903	0.01389	18.377	18.242	18.512	19.2963	V	m15_data/M15-3_20200713_083942_d186_Nickel_V_c.fit
59039.414838	0.125	18.394	18.336	18.452	20.52254	V	m15_data/M15-3_20200709_095722_d176_Nickel_V_c.fit
59039.413681	0.04167	18.235	18.165	18.305	19.65123	V	m15_data/M15-3_20200709_095542_d175_Nickel_V_c.fit
59039.412963	0.01389	18.567	18.449	18.685	19.2226	V	m15_data/M15-3_20200709_095440_d174_Nickel_V_c.fit
59030.461088	0.04167	19.197	19.127	19.267	20.44038	B	m15_data/M15-3_20200630_110358_d190_Nickel_B_c.fit
59030.458495	0.125	18.36	18.308	18.412	21.09893	V	m15_data/M15-3_20200630_110014_d189_Nickel_V_c.fit
59030.45735	0.04167	18.401	18.346	18.456	20.27174	V	m15_data/M15-3_20200630_105835_d188_Nickel_V_c.fit
59030.456725	0.01389	18.53	18.445	18.615	19.79281	V	m15_data/M15-3_20200630_105741_d187_Nickel_V_c.fit
59026.458831	0.01389	18.374	18.266	18.482	19.37292	V	m15_data/M15-3_20200626_110043_d158_Nickel_V_c.fit
