;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59039.41963	0.125	12.585	12.525	12.645	20.24851	V	m15_data/M15-4_20200709_100416_d179_Nickel_V_c.fit
59039.41853	0.04167	12.639	12.57	12.708	19.6235	V	m15_data/M15-4_20200709_100241_d178_Nickel_V_c.fit
59039.417789	0.01389	12.79	12.77	12.81	19.104	V	m15_data/M15-4_20200709_100137_d177_Nickel_V_c.fit
59030.467917	0.04167	13.877	13.806	13.948	20.35221	B	m15_data/M15-4_20200630_111348_d194_Nickel_B_c.fit
59030.465266	0.125	12.59	12.5	12.68	20.97915	V	m15_data/M15-4_20200630_110959_d193_Nickel_V_c.fit
59030.463958	0.04167	12.574	12.511	12.637	20.24277	V	m15_data/M15-4_20200630_110806_d192_Nickel_V_c.fit
59030.463079	0.01389	12.568	12.552	12.584	19.30493	V	m15_data/M15-4_20200630_110650_d191_Nickel_V_c.fit
59026.471366	0.125	12.507	12.462	12.552	20.60468	V	m15_data/M15-4_20200626_111846_d163_Nickel_V_c.fit
59026.469861	0.04167	12.495	12.454	12.536	19.96344	V	m15_data/M15-4_20200626_111636_d162_Nickel_V_c.fit
59026.468808	0.01389	12.565	12.55	12.58	19.16623	V	m15_data/M15-4_20200626_111505_d161_Nickel_V_c.fit
59022.407407	0.125	12.466	12.438	12.494	20.40755	V	m15_data/M15-4_20200622_094640_d142_Nickel_V_c.fit
59022.406146	0.04167	12.499	12.489	12.509	19.99571	V	m15_data/M15-4_20200622_094451_d141_Nickel_V_c.fit
59022.405336	0.01389	12.5	12.489	12.511	19.12524	V	m15_data/M15-4_20200622_094341_d140_Nickel_V_c.fit
59018.45022	0.125	12.473	12.439	12.507	20.33533	V	m15_data/M15-4_20200618_104819_d203_Nickel_V_c.fit
59018.448889	0.04167	12.487	12.477	12.497	19.79765	V	m15_data/M15-4_20200618_104624_d202_Nickel_V_c.fit
59018.447303	0.01389	12.493	12.482	12.504	18.76543	V	m15_data/M15-4_20200618_104407_d201_Nickel_V_c.fit
58994.489965	0.04167	11.933	11.784	12.082	20.15885	R	m15_data/M15-4_20200525_114533_d185_Nickel_R_c.fit
58994.487488	0.125	12.572	12.49	12.654	20.63595	V	m15_data/M15-4_20200525_114159_d184_Nickel_V_c.fit
58994.4864	0.04167	12.815	12.742	12.888	20.36332	V	m15_data/M15-4_20200525_114025_d183_Nickel_V_c.fit
58994.485775	0.01389	12.708	12.687	12.729	19.39698	V	m15_data/M15-4_20200525_113931_d182_Nickel_V_c.fit
58994.483206	0.125	14.035	13.955	14.115	20.94767	B	m15_data/M15-4_20200525_113549_d181_Nickel_B_c.fit
58994.482118	0.04167	14.012	13.931	14.093	20.26892	B	m15_data/M15-4_20200525_113415_d180_Nickel_B_c.fit
58994.481435	0.01389	13.893	13.827	13.959	19.24426	B	m15_data/M15-4_20200525_113316_d179_Nickel_B_c.fit
