;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59039.41963	0.125	15.179	15.148	15.21	20.24851	V	m15_data/M15-4_20200709_100416_d179_Nickel_V_c.fit
59039.41853	0.04167	15.187	15.145	15.229	19.6235	V	m15_data/M15-4_20200709_100241_d178_Nickel_V_c.fit
59039.417789	0.01389	15.213	15.171	15.255	19.0187	V	m15_data/M15-4_20200709_100137_d177_Nickel_V_c.fit
59026.471366	0.125	15.444	15.422	15.466	20.60468	V	m15_data/M15-4_20200626_111846_d163_Nickel_V_c.fit
59026.469861	0.04167	15.469	15.451	15.487	19.94214	V	m15_data/M15-4_20200626_111636_d162_Nickel_V_c.fit
59026.468808	0.01389	15.445	15.417	15.473	19.21803	V	m15_data/M15-4_20200626_111505_d161_Nickel_V_c.fit
59022.407407	0.125	15.306	15.294	15.318	20.40755	V	m15_data/M15-4_20200622_094640_d142_Nickel_V_c.fit
59022.406146	0.04167	15.343	15.327	15.359	19.99621	V	m15_data/M15-4_20200622_094451_d141_Nickel_V_c.fit
59018.45022	0.125	15.217	15.205	15.229	20.33533	V	m15_data/M15-4_20200618_104819_d203_Nickel_V_c.fit
59018.448889	0.04167	15.216	15.203	15.229	19.79375	V	m15_data/M15-4_20200618_104624_d202_Nickel_V_c.fit
59018.447303	0.01389	15.21	15.195	15.225	18.87493	V	m15_data/M15-4_20200618_104407_d201_Nickel_V_c.fit
58994.489965	0.04167	15.087	15.015	15.159	20.15245	R	m15_data/M15-4_20200525_114533_d185_Nickel_R_c.fit
58994.487488	0.125	15.151	15.105	15.197	20.63595	V	m15_data/M15-4_20200525_114159_d184_Nickel_V_c.fit
58994.4864	0.04167	15.235	15.163	15.307	20.36332	V	m15_data/M15-4_20200525_114025_d183_Nickel_V_c.fit
58994.485775	0.01389	15.167	15.131	15.203	19.33628	V	m15_data/M15-4_20200525_113931_d182_Nickel_V_c.fit
58994.483206	0.125	15.348	15.302	15.394	20.94467	B	m15_data/M15-4_20200525_113549_d181_Nickel_B_c.fit
58994.482118	0.04167	15.356	15.315	15.397	20.27382	B	m15_data/M15-4_20200525_113415_d180_Nickel_B_c.fit
58994.481435	0.01389	15.351	15.31	15.392	19.22466	B	m15_data/M15-4_20200525_113316_d179_Nickel_B_c.fit
58990.498657	0.125	15.342	15.327	15.357	19.5466	V	m15_data/M15-4_20200521_115804_d208_Nickel_V_c.fit
58990.497593	0.04167	15.235	15.216	15.254	19.22893	V	m15_data/M15-4_20200521_115632_d207_Nickel_V_c.fit
58990.496968	0.01389	15.375	15.346	15.404	18.64812	V	m15_data/M15-4_20200521_115538_d206_Nickel_V_c.fit
58805.193322	0.125	15.23	15.219	15.241	20.07445	V	m15_data/M15-4_20191118_043823_d169_Nickel_V_c.fit
58805.192118	0.04167	15.228	15.216	15.24	19.53151	V	m15_data/M15-4_20191118_043639_d168_Nickel_V_c.fit
58805.191412	0.01389	15.211	15.193	15.229	18.85622	V	m15_data/M15-4_20191118_043538_d167_Nickel_V_c.fit
58805.103056	0.125	15.372	15.35	15.394	20.72919	V	m15_data/M15-4_20191118_022824_d141_Nickel_V_c.fit
58805.101377	0.04167	15.41	15.387	15.433	20.23526	V	m15_data/M15-4_20191118_022559_d140_Nickel_V_c.fit
58794.150116	0.125	15.29	15.246	15.334	20.37924	V	m15_data/M15-4_20191107_033610_d144_Nickel_V_c.fit
58794.148958	0.04167	15.292	15.246	15.338	19.96687	V	m15_data/M15-4_20191107_033430_d143_Nickel_V_c.fit
