;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59039.41963	0.125	15.829	15.819	15.839	20.24851	V	m15_data/M15-4_20200709_100416_d179_Nickel_V_c.fit
59039.41853	0.04167	15.85	15.838	15.862	19.6235	V	m15_data/M15-4_20200709_100241_d178_Nickel_V_c.fit
59039.417789	0.01389	15.852	15.833	15.871	19.0253	V	m15_data/M15-4_20200709_100137_d177_Nickel_V_c.fit
59030.467917	0.04167	16.409	16.394	16.424	20.35221	B	m15_data/M15-4_20200630_111348_d194_Nickel_B_c.fit
59030.465266	0.125	16.029	16.021	16.037	20.97915	V	m15_data/M15-4_20200630_110959_d193_Nickel_V_c.fit
59030.463958	0.04167	16.001	15.99	16.012	20.25547	V	m15_data/M15-4_20200630_110806_d192_Nickel_V_c.fit
59030.463079	0.01389	16.034	16.014	16.054	19.32473	V	m15_data/M15-4_20200630_110650_d191_Nickel_V_c.fit
59026.471366	0.125	16.056	16.044	16.068	20.60468	V	m15_data/M15-4_20200626_111846_d163_Nickel_V_c.fit
59026.469861	0.04167	16.056	16.044	16.068	19.94214	V	m15_data/M15-4_20200626_111636_d162_Nickel_V_c.fit
59026.468808	0.01389	16.052	16.033	16.071	19.21803	V	m15_data/M15-4_20200626_111505_d161_Nickel_V_c.fit
59022.407407	0.125	15.833	15.821	15.845	20.40755	V	m15_data/M15-4_20200622_094640_d142_Nickel_V_c.fit
59022.406146	0.04167	15.833	15.819	15.847	19.99621	V	m15_data/M15-4_20200622_094451_d141_Nickel_V_c.fit
59022.405336	0.01389	15.804	15.784	15.824	19.20744	V	m15_data/M15-4_20200622_094341_d140_Nickel_V_c.fit
59018.45022	0.125	15.983	15.971	15.995	20.33533	V	m15_data/M15-4_20200618_104819_d203_Nickel_V_c.fit
59018.448889	0.04167	15.979	15.966	15.992	19.79375	V	m15_data/M15-4_20200618_104624_d202_Nickel_V_c.fit
59018.447303	0.01389	15.971	15.951	15.991	18.87493	V	m15_data/M15-4_20200618_104407_d201_Nickel_V_c.fit
58994.489965	0.04167	15.704	15.695	15.713	20.15245	R	m15_data/M15-4_20200525_114533_d185_Nickel_R_c.fit
58994.487488	0.125	15.971	15.964	15.978	20.63595	V	m15_data/M15-4_20200525_114159_d184_Nickel_V_c.fit
58994.4864	0.04167	15.946	15.937	15.955	20.36332	V	m15_data/M15-4_20200525_114025_d183_Nickel_V_c.fit
58994.485775	0.01389	15.971	15.956	15.986	19.33758	V	m15_data/M15-4_20200525_113931_d182_Nickel_V_c.fit
58994.483206	0.125	16.324	16.314	16.334	20.94767	B	m15_data/M15-4_20200525_113549_d181_Nickel_B_c.fit
58994.482118	0.04167	16.336	16.322	16.35	20.26892	B	m15_data/M15-4_20200525_113415_d180_Nickel_B_c.fit
58994.481435	0.01389	16.347	16.325	16.369	19.22446	B	m15_data/M15-4_20200525_113316_d179_Nickel_B_c.fit
58990.498657	0.125	16.004	15.993	16.015	19.5466	V	m15_data/M15-4_20200521_115804_d208_Nickel_V_c.fit
58990.497593	0.04167	16.027	16.014	16.04	19.22893	V	m15_data/M15-4_20200521_115632_d207_Nickel_V_c.fit
58990.496968	0.01389	16.015	15.995	16.035	18.64812	V	m15_data/M15-4_20200521_115538_d206_Nickel_V_c.fit
58805.193322	0.125	16.121	16.109	16.133	20.07445	V	m15_data/M15-4_20191118_043823_d169_Nickel_V_c.fit
58805.192118	0.04167	16.125	16.109	16.141	19.53151	V	m15_data/M15-4_20191118_043639_d168_Nickel_V_c.fit
58805.191412	0.01389	16.113	16.09	16.136	18.85622	V	m15_data/M15-4_20191118_043538_d167_Nickel_V_c.fit
58805.103056	0.125	16.033	16.023	16.043	20.72919	V	m15_data/M15-4_20191118_022824_d141_Nickel_V_c.fit
58805.101377	0.04167	16.009	15.998	16.02	20.23526	V	m15_data/M15-4_20191118_022559_d140_Nickel_V_c.fit
58805.100694	0.01389	15.985	15.968	16.002	19.38263	V	m15_data/M15-4_20191118_022500_d139_Nickel_V_c.fit
58794.150116	0.125	15.68	15.672	15.688	20.37924	V	m15_data/M15-4_20191107_033610_d144_Nickel_V_c.fit
58794.148958	0.04167	15.674	15.665	15.683	19.96997	V	m15_data/M15-4_20191107_033430_d143_Nickel_V_c.fit
58794.147303	0.01389	15.669	15.656	15.682	19.44004	V	m15_data/M15-4_20191107_033207_d142_Nickel_V_c.fit
58792.166412	0.125	15.187	15.178	15.196	20.12269	I	m15_data/M15-4_20191105_035938_d160_Nickel_I_c.fit
58792.144514	0.125	15.74	15.732	15.748	20.88499	V	m15_data/M15-4_20191105_032806_d155_Nickel_V_c.fit
58792.143345	0.04167	15.735	15.727	15.743	20.16993	V	m15_data/M15-4_20191105_032625_d154_Nickel_V_c.fit
58789.29081	0.125	15.816	15.806	15.826	20.18399	V	m15_data/M15-4_20191102_065846_d176_Nickel_V_c.fit
58789.289676	0.04167	15.82	15.807	15.833	19.63601	V	m15_data/M15-4_20191102_065708_d175_Nickel_V_c.fit
58789.289016	0.01389	15.85	15.833	15.867	18.96985	V	m15_data/M15-4_20191102_065611_d174_Nickel_V_c.fit
58789.194468	0.125	16.115	16.105	16.125	20.68856	V	m15_data/M15-4_20191102_044002_d156_Nickel_V_c.fit
58789.193229	0.04167	16.116	16.106	16.126	20.12887	V	m15_data/M15-4_20191102_043815_d155_Nickel_V_c.fit
58789.192106	0.01389	16.065	16.051	16.079	19.66128	V	m15_data/M15-4_20191102_043638_d154_Nickel_V_c.fit
58788.17235	0.125	15.671	15.662	15.68	20.30906	V	m15_data/M15-4_20191101_040811_d163_Nickel_V_c.fit
58788.171273	0.04167	15.659	15.649	15.669	19.82119	V	m15_data/M15-4_20191101_040638_d162_Nickel_V_c.fit
58788.170637	0.01389	15.655	15.64	15.67	19.18719	V	m15_data/M15-4_20191101_040543_d161_Nickel_V_c.fit
58779.257627	0.08333	16.08	16.069	16.091	20.13856	V	m15_data/M15-4_20191023_061059_d146_Nickel_V_c.fit
58779.256262	0.04167	16.093	16.078	16.108	19.7319	V	m15_data/M15-4_20191023_060901_d145_Nickel_V_c.fit
58779.255521	0.01389	16.077	16.055	16.099	18.91416	V	m15_data/M15-4_20191023_060757_d144_Nickel_V_c.fit
58775.277141	0.125	15.949	15.94	15.958	20.3742	V	m15_data/M15-4_20191019_063905_d151_Nickel_V_c.fit
58775.275637	0.04167	15.958	15.947	15.969	19.7763	V	m15_data/M15-4_20191019_063655_d150_Nickel_V_c.fit
58775.274583	0.01389	15.938	15.92	15.956	18.91127	V	m15_data/M15-4_20191019_063524_d149_Nickel_V_c.fit
58769.355752	0.125	15.594	15.587	15.601	19.39507	V	m15_data/M15-4_20191013_083217_d312_Nickel_V_c.fit
