;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59058.467743	0.125	15.701	15.675	15.727	19.96769	V	m15_data/M15-2_20200728_111333_d228_Nickel_V_c.fit
59058.466412	0.04167	15.854	15.809	15.899	19.60491	V	m15_data/M15-2_20200728_111138_d227_Nickel_V_c.fit
59058.46537	0.01389	15.656	15.634	15.678	19.36178	V	m15_data/M15-2_20200728_111008_d226_Nickel_V_c.fit
59058.436493	0.125	15.681	15.662	15.7	20.22717	V	m15_data/M15-2_20200728_102833_d208_Nickel_V_c.fit
59058.435405	0.04167	15.706	15.682	15.73	19.89073	V	m15_data/M15-2_20200728_102659_d207_Nickel_V_c.fit
59058.434491	0.01389	15.62	15.597	15.643	19.60535	V	m15_data/M15-2_20200728_102540_d206_Nickel_V_c.fit
59058.398889	0.125	15.764	15.743	15.785	20.18587	V	m15_data/M15-2_20200728_093424_d192_Nickel_V_c.fit
59058.397801	0.04167	15.796	15.769	15.823	19.86601	V	m15_data/M15-2_20200728_093250_d191_Nickel_V_c.fit
59058.396979	0.01389	15.741	15.716	15.766	19.49179	V	m15_data/M15-2_20200728_093139_d190_Nickel_V_c.fit
59058.364988	0.125	15.966	15.943	15.989	20.63962	V	m15_data/M15-2_20200728_084535_d176_Nickel_V_c.fit
59058.3639	0.04167	15.985	15.963	16.007	20.32189	V	m15_data/M15-2_20200728_084401_d175_Nickel_V_c.fit
59058.36316	0.01389	15.964	15.934	15.994	19.69573	V	m15_data/M15-2_20200728_084257_d174_Nickel_V_c.fit
59058.345521	0.125	16.139	16.113	16.165	20.29821	V	m15_data/M15-2_20200728_081733_d164_Nickel_V_c.fit
59058.344433	0.04167	16.153	16.119	16.187	20.01998	V	m15_data/M15-2_20200728_081559_d163_Nickel_V_c.fit
59058.343773	0.01389	16.156	16.121	16.191	19.506	V	m15_data/M15-2_20200728_081502_d162_Nickel_V_c.fit
59058.326505	0.125	16.181	16.148	16.214	20.12911	V	m15_data/M15-2_20200728_075010_d152_Nickel_V_c.fit
59058.325417	0.04167	16.235	16.194	16.276	19.87866	V	m15_data/M15-2_20200728_074836_d151_Nickel_V_c.fit
59058.324792	0.01389	16.187	16.139	16.235	19.27998	V	m15_data/M15-2_20200728_074742_d150_Nickel_V_c.fit
59054.418553	0.125	15.661	15.628	15.694	19.88201	V	m15_data/M15-2_20200724_100243_d201_Nickel_V_c.fit
59054.417454	0.04167	15.683	15.651	15.715	19.57751	V	m15_data/M15-2_20200724_100108_d200_Nickel_V_c.fit
59054.41669	0.01389	15.745	15.706	15.784	18.94632	V	m15_data/M15-2_20200724_100002_d199_Nickel_V_c.fit
59054.335255	0.125	15.621	15.591	15.651	19.79953	V	m15_data/M15-2_20200724_080246_d169_Nickel_V_c.fit
59054.333738	0.04167	15.979	15.942	16.016	19.57638	V	m15_data/M15-2_20200724_080035_d168_Nickel_V_c.fit
59051.331458	0.125	16.206	16.168	16.244	20.17117	V	m15_data/M15-2_20200721_075718_d150_Nickel_V_c.fit
59051.330185	0.04167	16.193	16.157	16.229	19.86079	V	m15_data/M15-2_20200721_075528_d149_Nickel_V_c.fit
59051.32956	0.01389	16.183	16.146	16.22	19.40425	V	m15_data/M15-2_20200721_075434_d148_Nickel_V_c.fit
59043.354873	0.125	15.706	15.681	15.731	20.01925	V	m15_data/M15-2_20200713_083101_d185_Nickel_V_c.fit
59043.353414	0.04167	15.678	15.656	15.7	19.73089	V	m15_data/M15-2_20200713_082855_d184_Nickel_V_c.fit
59043.350625	0.01389	15.765	15.735	15.795	19.02028	V	m15_data/M15-2_20200713_082454_d183_Nickel_V_c.fit
59039.41022	0.125	15.875	15.85	15.9	19.91906	V	m15_data/M15-2_20200709_095043_d173_Nickel_V_c.fit
59039.409016	0.04167	15.882	15.856	15.908	19.46989	V	m15_data/M15-2_20200709_094859_d172_Nickel_V_c.fit
59039.408102	0.01389	15.873	15.847	15.899	18.82579	V	m15_data/M15-2_20200709_094740_d171_Nickel_V_c.fit
59039.405937	0.01389	15.878	15.843	15.913	18.80512	V	m15_data/M15-2_20200709_094433_d170_Nickel_V_c.fit
59030.454745	0.04167	16.078	16.057	16.099	20.13397	B	m15_data/M15-2_20200630_105450_d186_Nickel_B_c.fit
59030.452199	0.125	15.783	15.76	15.806	20.23433	V	m15_data/M15-2_20200630_105110_d185_Nickel_V_c.fit
59030.451111	0.04167	15.87	15.844	15.896	19.80042	V	m15_data/M15-2_20200630_104936_d184_Nickel_V_c.fit
59030.450428	0.01389	15.791	15.77	15.812	19.57786	V	m15_data/M15-2_20200630_104837_d183_Nickel_V_c.fit
59026.453715	0.125	15.666	15.642	15.69	19.99365	V	m15_data/M15-2_20200626_105321_d157_Nickel_V_c.fit
59026.451863	0.04167	15.598	15.563	15.633	19.75916	V	m15_data/M15-2_20200626_105041_d156_Nickel_V_c.fit
59026.450324	0.01389	15.664	15.634	15.694	19.16033	V	m15_data/M15-2_20200626_104828_d155_Nickel_V_c.fit
59022.394792	0.125	15.957	15.902	16.012	19.87436	V	m15_data/M15-2_20200622_092830_d136_Nickel_V_c.fit
59022.393264	0.04167	15.483	15.453	15.513	19.68844	V	m15_data/M15-2_20200622_092618_d135_Nickel_V_c.fit
59022.392569	0.01389	15.673	15.641	15.705	19.16013	V	m15_data/M15-2_20200622_092518_d134_Nickel_V_c.fit
59018.437037	0.125	15.597	15.568	15.626	19.72726	V	m15_data/M15-2_20200618_102920_d197_Nickel_V_c.fit
59018.434525	0.04167	15.785	15.755	15.815	19.62441	V	m15_data/M15-2_20200618_102543_d196_Nickel_V_c.fit
59018.433843	0.01389	15.761	15.726	15.796	18.94982	V	m15_data/M15-2_20200618_102444_d195_Nickel_V_c.fit
59010.43566	0.125	16.056	16.026	16.086	20.25049	V	m15_data/M15-2_20200610_102721_d178_Nickel_V_c.fit
59010.434502	0.04167	16.081	16.052	16.11	19.92537	V	m15_data/M15-2_20200610_102541_d177_Nickel_V_c.fit
59010.433715	0.01389	16.056	16.023	16.089	19.28977	V	m15_data/M15-2_20200610_102433_d176_Nickel_V_c.fit
58994.493009	0.04167	15.46	15.439	15.481	19.73704	R	m15_data/M15-2_20200525_114956_d187_Nickel_R_c.fit
58994.465451	0.125	15.634	15.616	15.652	20.44787	V	m15_data/M15-2_20200525_111015_d171_Nickel_V_c.fit
58994.464016	0.04167	15.636	15.616	15.656	19.97328	V	m15_data/M15-2_20200525_110811_d170_Nickel_V_c.fit
58994.462766	0.01389	15.655	15.631	15.679	19.37627	V	m15_data/M15-2_20200525_110623_d169_Nickel_V_c.fit
58994.460012	0.125	15.994	15.973	16.015	20.62189	B	m15_data/M15-2_20200525_110225_d168_Nickel_B_c.fit
58994.458843	0.04167	15.967	15.948	15.986	20.2345	B	m15_data/M15-2_20200525_110044_d167_Nickel_B_c.fit
58994.458148	0.01389	15.98	15.956	16.004	19.53344	B	m15_data/M15-2_20200525_105944_d166_Nickel_B_c.fit
58990.48978	0.125	15.563	15.528	15.598	19.6306	V	m15_data/M15-2_20200521_114517_d202_Nickel_V_c.fit
58990.488704	0.04167	15.952	15.898	16.006	19.30825	V	m15_data/M15-2_20200521_114344_d201_Nickel_V_c.fit
58990.488056	0.01389	15.766	15.742	15.79	18.95141	V	m15_data/M15-2_20200521_114248_d200_Nickel_V_c.fit
58974.502685	0.125	15.32	15.283	15.357	19.41544	V	m15_data/M15-2_20200505_120352_d192_Nickel_V_c.fit
58974.50103	0.04167	16.265	16.219	16.311	19.44254	V	m15_data/M15-2_20200505_120129_d191_Nickel_V_c.fit
58974.499838	0.01389	16.243	16.183	16.303	18.66975	V	m15_data/M15-2_20200505_115946_d190_Nickel_V_c.fit
58856.096331	0.125	16.275	16.195	16.355	18.77553	V	m15_data/M15-2_20200108_021843_d136_Nickel_V_c.fit
58856.095231	0.04167	16.509	16.383	16.635	18.06076	V	m15_data/M15-2_20200108_021708_d135_Nickel_V_c.fit
58856.09441	0.01389	16.49	16.379	16.601	17.62727	V	m15_data/M15-2_20200108_021557_d134_Nickel_V_c.fit
58856.092639	0.04167	17.867	17.659	18.075	18.20783	B	m15_data/M15-2_20200108_021324_d133_Nickel_B_c.fit
58856.090764	0.01389	16.669	16.595	16.743	17.8933	B	m15_data/M15-2_20200108_021042_d132_Nickel_B_c.fit
58805.183831	0.125	16.477	16.362	16.592	19.83006	V	m15_data/M15-2_20191118_042443_d163_Nickel_V_c.fit
58805.182662	0.04167	16.482	16.372	16.592	19.45436	V	m15_data/M15-2_20191118_042302_d162_Nickel_V_c.fit
58805.182049	0.01389	15.68	15.647	15.713	19.0237	V	m15_data/M15-2_20191118_042209_d161_Nickel_V_c.fit
58805.093241	0.125	16.124	16.088	16.16	20.14323	V	m15_data/M15-2_20191118_021416_d135_Nickel_V_c.fit
58805.092153	0.04167	16.126	16.086	16.166	19.95529	V	m15_data/M15-2_20191118_021242_d134_Nickel_V_c.fit
58805.091528	0.01389	16.106	16.046	16.166	19.2161	V	m15_data/M15-2_20191118_021148_d133_Nickel_V_c.fit
58794.13875	0.125	15.651	15.629	15.673	19.97794	V	m15_data/M15-2_20191107_031948_d138_Nickel_V_c.fit
58794.12544	0.04167	15.706	15.676	15.736	19.65314	V	m15_data/M15-2_20191107_030038_d136_Nickel_V_c.fit
58794.124583	0.01389	15.709	15.683	15.735	19.02798	V	m15_data/M15-2_20191107_025924_d135_Nickel_V_c.fit
58792.132975	0.125	16.165	16.116	16.214	20.04921	V	m15_data/M15-2_20191105_031129_d150_Nickel_V_c.fit
58792.131748	0.04167	16.191	16.152	16.23	19.85055	V	m15_data/M15-2_20191105_030943_d149_Nickel_V_c.fit
