;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59058.467743	0.125	12.858	12.834	12.882	19.9728	V	m15_data/M15-2_20200728_111333_d228_Nickel_V_c.fit
59058.466412	0.04167	12.852	12.843	12.861	19.54257	V	m15_data/M15-2_20200728_111138_d227_Nickel_V_c.fit
59058.436493	0.125	12.905	12.888	12.922	20.22717	V	m15_data/M15-2_20200728_102833_d208_Nickel_V_c.fit
59058.435405	0.04167	12.902	12.894	12.91	19.87795	V	m15_data/M15-2_20200728_102659_d207_Nickel_V_c.fit
59058.325417	0.04167	12.899	12.892	12.906	19.86733	V	m15_data/M15-2_20200728_074836_d151_Nickel_V_c.fit
59058.324792	0.01389	12.927	12.911	12.943	19.27298	V	m15_data/M15-2_20200728_074742_d150_Nickel_V_c.fit
59054.335255	0.125	12.883	12.855	12.911	19.79953	V	m15_data/M15-2_20200724_080246_d169_Nickel_V_c.fit
59054.333738	0.04167	12.892	12.864	12.92	19.57638	V	m15_data/M15-2_20200724_080035_d168_Nickel_V_c.fit
59054.332407	0.01389	12.849	12.83	12.868	18.61369	V	m15_data/M15-2_20200724_075840_d167_Nickel_V_c.fit
59051.331458	0.125	12.893	12.885	12.901	20.17761	V	m15_data/M15-2_20200721_075718_d150_Nickel_V_c.fit
59051.330185	0.04167	12.905	12.897	12.913	19.79113	V	m15_data/M15-2_20200721_075528_d149_Nickel_V_c.fit
59039.41022	0.125	12.922	12.907	12.937	19.91906	V	m15_data/M15-2_20200709_095043_d173_Nickel_V_c.fit
59039.409016	0.04167	12.921	12.907	12.935	19.46989	V	m15_data/M15-2_20200709_094859_d172_Nickel_V_c.fit
59039.408102	0.01389	12.928	12.914	12.942	18.82401	V	m15_data/M15-2_20200709_094740_d171_Nickel_V_c.fit
59026.453715	0.125	12.874	12.846	12.902	20.0322	V	m15_data/M15-2_20200626_105321_d157_Nickel_V_c.fit
59026.451863	0.04167	12.873	12.854	12.892	19.75272	V	m15_data/M15-2_20200626_105041_d156_Nickel_V_c.fit
59026.450324	0.01389	12.919	12.903	12.935	19.15444	V	m15_data/M15-2_20200626_104828_d155_Nickel_V_c.fit
