;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59058.462199	0.125	16.328	16.293	16.363	20.86441	V	m15_data/M15-1_20200728_110534_d225_Nickel_V_c.fit
59058.460243	0.04167	16.24	16.204	16.276	20.40369	V	m15_data/M15-1_20200728_110245_d224_Nickel_V_c.fit
59058.459618	0.01389	16.243	16.199	16.287	19.52668	V	m15_data/M15-1_20200728_110151_d223_Nickel_V_c.fit
59054.413137	0.125	16.357	16.329	16.385	20.70325	V	m15_data/M15-1_20200724_095455_d198_Nickel_V_c.fit
59054.412014	0.04167	16.341	16.312	16.37	20.02316	V	m15_data/M15-1_20200724_095318_d197_Nickel_V_c.fit
59054.411389	0.01389	16.336	16.296	16.376	19.12826	V	m15_data/M15-1_20200724_095224_d196_Nickel_V_c.fit
59054.324942	0.125	16.382	16.35	16.414	20.5146	V	m15_data/M15-1_20200724_074755_d166_Nickel_V_c.fit
59054.323796	0.04167	16.344	16.309	16.379	19.94437	V	m15_data/M15-1_20200724_074616_d165_Nickel_V_c.fit
59054.322245	0.01389	16.382	16.338	16.426	18.97081	V	m15_data/M15-1_20200724_074402_d164_Nickel_V_c.fit
59051.326296	0.125	16.354	16.331	16.377	20.9546	V	m15_data/M15-1_20200721_074952_d147_Nickel_V_c.fit
59051.325185	0.04167	16.331	16.31	16.352	20.31369	V	m15_data/M15-1_20200721_074816_d146_Nickel_V_c.fit
59051.324479	0.01389	16.305	16.275	16.335	19.49702	V	m15_data/M15-1_20200721_074715_d145_Nickel_V_c.fit
59043.345093	0.125	16.368	16.335	16.401	20.60797	V	m15_data/M15-1_20200713_081656_d182_Nickel_V_c.fit
59043.338345	0.08333	16.362	16.332	16.392	20.46327	V	m15_data/M15-1_20200713_080713_d180_Nickel_V_c.fit
59043.336412	0.04167	16.327	16.297	16.357	20.08604	V	m15_data/M15-1_20200713_080426_d179_Nickel_V_c.fit
59043.333889	0.01389	16.27	16.235	16.305	19.32683	V	m15_data/M15-1_20200713_080048_d178_Nickel_V_c.fit
59039.40191	0.125	16.247	16.219	16.275	20.28931	V	m15_data/M15-1_20200709_093845_d169_Nickel_V_c.fit
59039.400729	0.04167	16.211	16.186	16.236	19.69853	V	m15_data/M15-1_20200709_093703_d168_Nickel_V_c.fit
